:START_ID(Article);:END_ID(Keyword)
8100;data querying
9831;trusted subject
7288;data management
6585;data querying
11033;data modeling
12845;processing
19444;data modeling
12130;security
7817;mathematical model
5448;TCP/IP
14609;processing
3444;data management
14080;data modeling
747;trusted subject
1097;ROM
4576;data querying
16519;data querying
887;data querying
10436;TCP/IP
3983;trusted subject
804;data
17316;big data
10022;asterisk-property
16362;data querying
18788;data management
15166;data
1604;model simple security condition
16156;processing
19351;processing
10306;big data
11986;data storage
8274;Hardware
7884;trusted subject
3498;star property
6879;model simple security condition
1006;mathematical model
6227;trusted subject
5871;data management
9193;indexing
14187;data management
7959;data storage
18224;data modeling
7480;mathematical model
10046;mathematical model
16305;data modeling
1968;data storage
12254;indexing
10847;data querying
9373;data management
19464;processing
4583;big data
13678;data storage
1490;data modeling
5800;secure computer system
3549;indexing
2828;Hardware
10823;security policy
13517;data
16670;data storage
13220;big data
11617;trusted subject
4330;big data
6107;security
17224;data
3676;indexing
19148;data management
3755;security policy
9049;model simple security condition
12550;indexing
19176;processing
10363;data storage
16238;big data
17130;data modeling
8923;security
3435;secure computer system
10297;processing
1199;star property
4997;data
2288;data modeling
16584;data management
14806;data modeling
4211;model simple security condition
5228;data management
18482;data
14871;data modeling
6962;RAM
11799;data storage
18527;data storage
3356;model simple security condition
6756;ROM
4860;security
19281;data querying
18297;processing
10282;Hardware
16022;processing
14125;indexing
14964;data modeling
10396;star property
9537;RAM
16028;data management
15268;data management
7259;star property
11266;secure computer system
18400;data querying
3955;mathematical model
15888;processing
4294;processing
16516;processing
16411;indexing
8882;secure computer system
12030;data storage
1349;processing
2588;data storage
495;data management
3812;indexing
2915;data modeling
8418;ROM
3963;trusted subject
1992;Hardware
10984;big data
17844;indexing
17632;big data
15198;processing
3700;processing
8732;secure computer system
4334;data querying
6276;trusted subject
19280;processing
12361;security policy
5244;security
11122;Hardware
12960;indexing
18550;data management
6172;data querying
1776;secure computer system
12607;big data
602;RAM
2017;data storage
422;data storage
16456;data
8491;asterisk-property
15443;data storage
6973;data storage
11317;trusted subject
17638;data storage
2392;Software
10993;model simple security condition
6461;data storage
13370;processing
11359;data management
8312;processing
4643;data management
11318;data modeling
18672;data querying
8029;trusted subject
7257;indexing
17744;indexing
13327;big data
6408;data querying
11774;data modeling
6853;RAM
17018;data management
2275;indexing
1135;data querying
14493;indexing
15862;big data
9692;security
16506;processing
9991;data
9094;data querying
19860;data
7054;data storage
7162;data
5815;Software
3718;security
15593;data modeling
14129;processing
12640;star property
8459;RAM
9201;data
11764;model simple security condition
14390;data storage
13362;data management
13504;processing
3920;TCP/IP
10553;processing
1914;model simple security condition
4894;data
18547;data
15194;data modeling
618;data management
2567;data
9289;model simple security condition
10405;indexing
2490;TCP/IP
15379;data storage
5519;Hardware
4833;security policy
3871;secure computer system
12765;processing
547;data querying
19631;big data
18637;data management
14345;indexing
938;mathematical model
10829;model simple security condition
3778;model simple security condition
11621;star property
14396;data querying
11361;secure computer system
3075;data storage
11189;trusted subject
537;security policy
848;data
14449;data management
12153;data querying
3814;ROM
13692;big data
11383;data
3462;data querying
5336;model simple security condition
5052;Hardware
17116;processing
14002;indexing
10292;big data
5440;data management
17814;big data
137;data querying
6651;data
3517;data
6643;indexing
7189;star property
10318;data management
3734;indexing
2865;asterisk-property
12668;data management
8720;data querying
1814;data querying
12203;secure computer system
2004;secure computer system
338;TCP/IP
5001;mathematical model
4111;data storage
8641;data modeling
7603;data modeling
16680;data storage
3128;indexing
11407;data management
19065;data querying
19906;processing
16507;data management
11098;RAM
7340;Hardware
6472;model simple security condition
4122;trusted subject
1365;asterisk-property
9033;security policy
1186;security policy
11663;data modeling
16962;data management
9566;Hardware
1775;data
10665;indexing
6172;big data
3474;Hardware
19589;data
14854;processing
2901;data querying
5376;mathematical model
7223;data
6195;data
9400;data querying
15931;processing
19005;data modeling
18390;data management
18222;indexing
14483;big data
4486;indexing
856;data querying
5778;Software
3418;indexing
11531;data management
313;RAM
4985;ROM
13624;indexing
18448;data
16908;data
15343;data modeling
5247;data management
5588;indexing
14814;big data
9479;security
11706;security policy
2231;data storage
15492;data
14610;big data
8533;Software
18127;processing
1492;star property
13629;data querying
9807;processing
9425;data querying
6719;data management
10204;ROM
18459;processing
15906;data storage
6093;Software
13132;data modeling
7198;indexing
13037;big data
2245;security policy
17222;data management
8680;secure computer system
7140;security policy
8608;model simple security condition
17314;data modeling
12062;Software
18418;data querying
5311;TCP/IP
3561;processing
5548;big data
19774;big data
18378;data storage
3098;secure computer system
13262;data storage
16936;data storage
7738;data management
19639;data management
954;Software
4369;data storage
18408;data querying
179;data querying
12003;big data
12125;big data
8922;trusted subject
8;data storage
2805;mathematical model
18306;big data
12406;Software
7391;data
13797;big data
17806;data storage
19372;big data
6833;data storage
1920;ROM
14063;data management
19544;big data
18938;data management
7998;security
12993;processing
13525;big data
13142;processing
6710;ROM
2101;data storage
19733;indexing
4270;indexing
6837;data management
4676;star property
12268;data storage
4072;model simple security condition
19738;big data
10958;data management
15551;data storage
9507;processing
4962;data management
2883;data modeling
9835;mathematical model
2235;processing
17500;indexing
9155;model simple security condition
17532;data
17182;data storage
2620;data modeling
16208;processing
15450;data querying
2976;TCP/IP
8708;Software
5845;data
12176;indexing
12287;RAM
14623;indexing
16068;indexing
5701;model simple security condition
17875;data management
6247;asterisk-property
16378;data querying
18276;processing
16065;data modeling
5847;data modeling
6508;trusted subject
13454;data querying
1361;security
17972;data management
17309;processing
7966;ROM
15776;indexing
18684;indexing
6297;Hardware
17832;data modeling
4196;security policy
10645;security policy
7154;processing
13239;big data
5547;security policy
19831;data management
14717;data storage
13521;big data
14079;data modeling
18234;data
2791;big data
3131;data
3871;security policy
13747;indexing
14010;data storage
16684;data
14533;indexing
14174;indexing
13562;data storage
16113;data querying
1752;trusted subject
14363;indexing
11838;star property
19686;indexing
2982;big data
9684;star property
61;ROM
223;big data
1324;data querying
8083;data querying
4730;asterisk-property
17771;data
1127;indexing
4898;processing
14052;data querying
12773;processing
5652;security policy
18797;processing
865;security
4113;data management
13902;big data
19246;data modeling
14761;big data
4587;data querying
6754;Software
4386;security policy
10787;data modeling
2745;ROM
13759;processing
2167;RAM
2697;data querying
9378;model simple security condition
15132;data management
19116;data modeling
17451;data
14111;data storage
4899;Software
14932;data modeling
14512;data management
8041;data querying
13267;processing
13227;indexing
577;data modeling
6808;data management
15718;data management
19908;data management
7851;indexing
12375;asterisk-property
3590;big data
9409;model simple security condition
11358;data storage
17315;big data
19479;data
7974;Software
10269;ROM
19142;data querying
10578;data management
155;asterisk-property
16583;data modeling
4734;processing
14868;data
6924;data management
9360;big data
11152;data management
15414;data management
14051;indexing
2041;processing
1197;TCP/IP
12432;trusted subject
11085;big data
738;RAM
11384;RAM
6440;data management
6867;data
12471;data modeling
6468;data
13100;data
15426;data management
11013;data management
3624;security policy
8332;processing
8591;Hardware
9763;model simple security condition
3839;indexing
5053;security policy
4607;data modeling
13021;data management
8287;secure computer system
528;data
13255;processing
19341;big data
4350;data
10513;RAM
14613;data management
13323;data
10863;model simple security condition
3167;Hardware
16427;data storage
3702;data storage
3928;data querying
5202;Hardware
14626;processing
8406;ROM
8486;processing
12725;indexing
16709;processing
12357;asterisk-property
645;Software
15151;indexing
15558;processing
14390;indexing
17433;data storage
18254;data storage
1067;RAM
13845;data
8396;data storage
256;star property
9924;ROM
4067;TCP/IP
4562;data management
8297;ROM
2685;star property
373;data management
7135;data storage
18424;indexing
14430;data management
18866;indexing
13246;data storage
10575;data modeling
7298;star property
2319;security
19419;data modeling
2608;data querying
14475;data management
7685;star property
3737;data storage
12720;star property
3564;data storage
12888;data storage
12699;security policy
1426;data modeling
6122;trusted subject
15039;processing
19344;processing
19216;data
16593;indexing
1297;RAM
8974;asterisk-property
9051;ROM
8792;RAM
19152;data modeling
11680;trusted subject
12246;data storage
2283;secure computer system
8541;Software
9722;Hardware
15997;indexing
515;indexing
2683;data
7064;big data
14086;processing
12012;star property
19823;data modeling
15568;data modeling
17438;big data
14187;big data
13027;processing
12059;Hardware
733;model simple security condition
7100;model simple security condition
11495;data querying
1998;TCP/IP
4341;ROM
6658;mathematical model
317;star property
15533;data
4054;ROM
18872;data modeling
15816;data management
10885;data storage
12555;Hardware
18021;big data
5072;TCP/IP
5220;data storage
937;processing
630;data querying
4705;secure computer system
16903;indexing
3651;ROM
14992;big data
8219;data
14367;data storage
19080;data modeling
6014;trusted subject
3745;indexing
14578;data
5519;RAM
9247;big data
10229;indexing
14575;data modeling
15932;big data
7211;model simple security condition
15639;data management
16463;indexing
4229;trusted subject
19548;data
4877;data modeling
13282;processing
11971;processing
404;Software
3518;security policy
12878;Hardware
6704;security policy
13033;data storage
9792;trusted subject
7551;data
6504;security policy
5299;data management
6318;data querying
1773;security policy
4321;star property
13521;processing
17044;data
10552;Hardware
9938;indexing
2087;processing
5680;indexing
3229;Hardware
7748;Hardware
7822;star property
4396;indexing
16569;processing
4174;data querying
11912;Hardware
2745;mathematical model
2405;big data
8714;Hardware
16816;data management
10347;trusted subject
4320;data querying
13403;data storage
4214;asterisk-property
17859;indexing
3298;secure computer system
6858;processing
171;ROM
18947;indexing
13632;processing
5662;trusted subject
7457;indexing
7545;data querying
10649;ROM
11310;data modeling
7831;TCP/IP
14720;data querying
8353;data
1503;model simple security condition
14692;data querying
18882;data management
15254;data storage
16931;data storage
7038;processing
3977;security policy
6949;data modeling
6208;mathematical model
1170;data storage
2028;data storage
18246;data modeling
5411;RAM
530;data modeling
15204;data querying
10210;data modeling
14816;indexing
10876;TCP/IP
6372;processing
13506;data
7798;mathematical model
10192;security policy
867;processing
5146;data management
11877;indexing
17533;processing
2292;security
2771;model simple security condition
1387;security
9605;Hardware
19414;data management
881;processing
14472;data querying
16653;data storage
3670;data modeling
9368;security
14850;data management
15311;data storage
11444;TCP/IP
9434;big data
16110;data storage
1733;processing
5770;indexing
10162;big data
3113;secure computer system
1646;RAM
15970;data querying
9104;TCP/IP
18522;processing
5592;trusted subject
7768;trusted subject
7011;trusted subject
10443;RAM
6480;RAM
805;RAM
15911;data
15446;data modeling
74;model simple security condition
16250;data management
14902;data
17896;big data
7534;indexing
9935;data storage
1102;trusted subject
5635;data management
9493;processing
12649;trusted subject
4261;data management
4348;model simple security condition
139;RAM
3305;data
14134;indexing
11707;big data
5856;data management
10998;data
2393;star property
5628;model simple security condition
19530;indexing
12934;model simple security condition
18283;data
10062;TCP/IP
4312;data
11647;data storage
18638;data
18804;data
13664;indexing
4074;ROM
12996;data storage
1385;data management
8698;processing
17774;data querying
5751;data management
3210;security policy
16908;data querying
11978;indexing
18879;data modeling
3385;data storage
9613;Hardware
9843;data modeling
12486;data management
7894;data management
9002;asterisk-property
10769;data modeling
3123;big data
1285;data modeling
10379;big data
12233;star property
13036;data modeling
15486;data management
10587;security
252;processing
13101;data storage
12124;trusted subject
12273;secure computer system
15420;data modeling
17660;processing
8735;data modeling
5808;data
13737;data
1540;trusted subject
3221;data querying
2696;RAM
10981;indexing
14475;data storage
16664;processing
15882;processing
12578;mathematical model
18197;data modeling
11693;TCP/IP
6594;ROM
7017;data querying
14085;big data
7710;indexing
17705;data management
8482;Hardware
12739;indexing
16559;data querying
10372;data querying
16869;processing
1036;processing
19693;data querying
14213;data
1401;mathematical model
669;star property
12798;asterisk-property
10062;Hardware
10402;security policy
13977;big data
13177;data modeling
19191;data modeling
14046;data storage
9;RAM
6074;model simple security condition
11903;indexing
6190;Hardware
18150;data storage
5505;data storage
5317;data querying
13682;indexing
32;data querying
7517;model simple security condition
7032;security policy
10843;asterisk-property
8513;data modeling
14607;data storage
16151;data management
1434;data modeling
13165;processing
12927;data management
11223;trusted subject
5395;big data
19506;data
16188;processing
16434;data modeling
10634;data querying
7013;star property
8320;data storage
19842;data querying
12015;big data
15540;data storage
2308;indexing
19432;data management
3291;data management
12343;model simple security condition
3212;data
9044;model simple security condition
19668;data querying
12277;mathematical model
4736;data querying
4105;star property
9695;data modeling
5592;security
2617;TCP/IP
657;asterisk-property
1108;model simple security condition
19791;indexing
6463;RAM
19517;processing
11579;ROM
5992;ROM
18829;data modeling
15113;data
2112;security
15103;data
19748;data storage
16868;data querying
16299;data modeling
4634;mathematical model
2789;mathematical model
10117;security policy
2379;processing
14998;processing
8605;data querying
5114;star property
2129;security
11013;data modeling
6924;indexing
2151;data querying
5970;trusted subject
8087;secure computer system
3682;Hardware
537;mathematical model
3413;security policy
995;processing
762;data modeling
15558;big data
13707;indexing
6844;star property
10619;indexing
251;mathematical model
2268;processing
2180;data storage
2183;Software
2822;mathematical model
8343;data storage
6198;processing
19277;processing
12118;data modeling
19760;processing
8313;star property
11244;indexing
16509;data management
988;Hardware
16716;data
11154;TCP/IP
8001;model simple security condition
10446;processing
2657;data querying
19676;data management
8873;ROM
17817;data querying
2579;trusted subject
11894;data management
17925;big data
19745;data storage
13937;data querying
3788;TCP/IP
48;indexing
17350;processing
19496;data management
6021;data querying
15729;indexing
5686;processing
17270;indexing
696;data modeling
1484;TCP/IP
8791;trusted subject
11220;star property
610;indexing
10122;big data
8560;data storage
16344;indexing
14439;data querying
11596;processing
16190;data modeling
16765;data storage
10152;processing
12800;ROM
9396;data modeling
9591;data storage
7152;security policy
3277;processing
19863;data management
16503;indexing
2372;star property
11329;Hardware
11043;data modeling
244;Software
8634;ROM
13434;data
4939;trusted subject
12341;model simple security condition
19318;data management
7113;data storage
17662;data management
4866;star property
1640;indexing
1464;big data
4364;indexing
18588;big data
19868;big data
19485;indexing
14778;processing
6217;indexing
19206;processing
9986;data
2035;secure computer system
9786;data
18613;data storage
19721;processing
19595;processing
19361;data querying
12647;data management
7233;star property
6428;data modeling
16756;data modeling
10490;data storage
13960;data querying
15882;data
6135;security
19208;big data
13749;processing
4461;indexing
14212;processing
13745;data
19428;big data
9696;data modeling
10499;TCP/IP
128;Software
777;data management
19425;big data
15125;data management
4474;data management
312;data querying
17010;indexing
3852;mathematical model
14648;data management
10948;data management
17175;data modeling
14279;data storage
520;big data
16616;data modeling
14261;data modeling
6747;data
9059;indexing
17480;data storage
8475;data querying
17359;data modeling
13660;data
14547;data management
18014;data modeling
2351;data management
19206;data storage
7305;asterisk-property
2880;security policy
8932;indexing
93;data management
2069;RAM
14659;processing
7079;data querying
18249;data management
16760;big data
12069;asterisk-property
7423;big data
4447;big data
19290;data storage
1510;indexing
12384;data modeling
4761;Hardware
19612;data modeling
6357;trusted subject
16819;data
8911;processing
5521;data modeling
1006;Hardware
9841;star property
16976;data querying
16699;data
5421;RAM
8631;TCP/IP
7954;asterisk-property
15158;data modeling
19744;data management
7752;big data
4583;data storage
13483;data management
19315;data
13835;data querying
9145;data storage
19157;data management
8311;security
6370;model simple security condition
6180;RAM
17480;big data
1445;data
5025;data modeling
12938;data storage
5946;security
15616;processing
9663;data modeling
13678;data modeling
2718;TCP/IP
2150;model simple security condition
15699;big data
14326;indexing
756;RAM
6448;data querying
5062;trusted subject
2235;data querying
3678;data
2097;data management
11312;Software
4179;RAM
14557;data management
9229;star property
9065;star property
16841;big data
19083;big data
8566;processing
5613;data modeling
396;asterisk-property
14261;data
4790;asterisk-property
1923;data management
156;data storage
10966;data management
11821;ROM
10062;star property
1056;data querying
4810;model simple security condition
17517;indexing
12264;processing
16938;data management
19517;data storage
6573;data storage
9146;data querying
3256;indexing
16298;processing
5000;processing
2929;security policy
9380;data querying
14334;data storage
18564;big data
3676;big data
5996;TCP/IP
10114;Software
19036;indexing
5022;data management
2397;ROM
16656;big data
11475;Software
10413;security
1492;TCP/IP
14554;data management
13800;data storage
8678;data management
12938;data modeling
8527;RAM
12854;RAM
2316;data querying
17670;data management
16387;data storage
8764;model simple security condition
18758;data modeling
5829;data management
1401;TCP/IP
8671;data management
8856;data
4291;data
17976;data
17942;data querying
13084;data modeling
9575;processing
11535;Hardware
15661;data management
132;indexing
923;trusted subject
7036;ROM
4973;TCP/IP
13512;big data
1755;data
18056;data modeling
9659;Software
11887;processing
8360;asterisk-property
15122;processing
11266;RAM
19860;data querying
1644;model simple security condition
8056;RAM
1870;data storage
9220;data storage
18002;data
12379;data querying
9084;data querying
17079;data
7191;RAM
783;processing
4564;big data
4896;data querying
1415;indexing
15731;data modeling
3480;asterisk-property
6414;data
14867;processing
6863;data
15773;data
10755;security policy
2881;trusted subject
6858;indexing
9404;model simple security condition
439;indexing
3084;TCP/IP
15873;data querying
4524;mathematical model
15147;big data
7237;indexing
7167;data querying
10160;mathematical model
12131;big data
4085;security
6731;secure computer system
10316;Hardware
12493;data querying
428;data management
6927;data modeling
13167;indexing
14811;data management
7822;mathematical model
18034;data management
1894;model simple security condition
8452;security
16925;big data
8233;data querying
2955;RAM
2043;data
4182;asterisk-property
6469;asterisk-property
6387;Software
9249;big data
8808;Software
17390;data
19317;big data
16921;data modeling
19256;data
17828;data modeling
3998;data modeling
8510;data management
18153;data
48;data storage
15449;data modeling
5544;big data
11154;star property
15004;data storage
4231;mathematical model
584;security
13298;data management
4622;mathematical model
6291;Software
5207;processing
975;data management
14474;processing
9632;data storage
1681;star property
8035;model simple security condition
12495;Hardware
4898;data querying
3748;big data
2943;asterisk-property
3087;data management
13159;processing
6280;security policy
9787;TCP/IP
2993;data management
19371;data modeling
18545;data storage
19388;data querying
16827;big data
4947;security
9012;data
5213;trusted subject
6436;security
727;data storage
2456;big data
12469;data querying
1742;secure computer system
11566;data querying
2325;big data
15598;data modeling
314;data querying
2599;data management
1497;TCP/IP
13879;data modeling
19139;data querying
17814;data management
11123;data management
6578;star property
6454;data querying
16491;data storage
16867;indexing
5049;data querying
7312;security policy
13523;data management
11421;RAM
13927;data modeling
11258;data
11651;data querying
12162;data querying
3024;security policy
17002;data storage
19026;big data
14056;data modeling
558;data management
16855;data storage
13684;big data
189;data storage
4433;indexing
13428;data storage
3186;big data
695;data storage
16069;data storage
14646;data
10671;security policy
7776;ROM
1618;model simple security condition
10816;data storage
10495;data querying
19795;data
4641;data storage
15208;data management
12853;RAM
89;model simple security condition
14114;big data
5372;data modeling
16630;data management
16883;data storage
4395;big data
7863;data
5124;data management
19806;indexing
2361;processing
720;big data
8806;mathematical model
10521;data storage
9169;data querying
1877;asterisk-property
11588;ROM
7123;data querying
570;ROM
9911;processing
6214;data
1863;indexing
11107;security
2071;security policy
15940;processing
7509;Software
13722;data storage
7269;big data
13195;data querying
8324;secure computer system
15934;data storage
19521;data
19650;data modeling
12701;big data
10469;model simple security condition
12953;data
14578;big data
11954;data storage
17909;data management
18970;data querying
14343;data management
14765;data querying
11948;security
12639;big data
18533;big data
2104;security policy
2610;Hardware
19387;data
18052;indexing
15058;indexing
16331;processing
13729;data management
1676;security
10451;Hardware
2429;indexing
8906;data storage
3578;ROM
12934;asterisk-property
12859;security policy
17158;indexing
18338;data management
5994;mathematical model
2252;star property
5235;secure computer system
13903;data querying
5741;indexing
4663;ROM
15655;big data
13362;indexing
6939;data modeling
4584;processing
18370;processing
12101;star property
14676;data modeling
10774;RAM
11648;processing
1579;data management
7956;data querying
3235;model simple security condition
271;big data
11347;secure computer system
7880;ROM
13016;data querying
10730;security
1385;data querying
5867;data modeling
743;data management
13774;big data
3162;data modeling
11687;indexing
14584;indexing
18294;data
16494;big data
2836;data modeling
13989;processing
17647;big data
842;processing
14973;indexing
10630;ROM
14251;data
4158;TCP/IP
9419;data storage
10243;security policy
15280;data storage
4456;secure computer system
3034;data querying
16801;data management
13172;indexing
12626;indexing
7571;indexing
16789;processing
6548;indexing
18615;big data
15472;processing
10136;trusted subject
19497;data querying
997;model simple security condition
12094;indexing
2893;data management
1659;processing
2601;data
9199;RAM
917;Software
8529;data
7844;Software
16500;data
12734;asterisk-property
9278;big data
16277;processing
3237;asterisk-property
15493;data management
4877;data
15555;data
6110;ROM
17627;data modeling
16868;data storage
8528;data
12871;data
12990;data storage
275;big data
16123;data
867;big data
4741;data storage
19646;data querying
6452;data modeling
9398;data storage
13417;data management
17092;processing
8375;data management
367;asterisk-property
16442;processing
6179;security policy
1859;security
10924;mathematical model
18330;data modeling
12333;trusted subject
18439;data querying
17325;data
19067;data modeling
18826;data
2105;indexing
8783;asterisk-property
8533;star property
2316;processing
2280;security
16455;data
3346;big data
4099;data management
450;TCP/IP
2525;data modeling
14553;indexing
10018;trusted subject
8274;ROM
9233;data storage
1279;data management
13901;processing
4756;Software
19838;data management
14348;data storage
6083;Software
5247;data storage
15556;processing
15091;processing
2715;Hardware
13844;data storage
18726;data storage
14666;data modeling
1787;data management
4953;data storage
18356;data management
10098;Software
13430;data querying
17784;data management
6143;data storage
10504;big data
109;data storage
4615;Hardware
17505;processing
19226;data
3555;Hardware
4898;big data
12813;star property
14119;processing
15538;data management
18638;data storage
15397;data
9849;data
19312;data storage
2065;secure computer system
18132;indexing
13827;data modeling
2188;security
1702;data querying
3495;Hardware
16014;big data
7743;data modeling
18743;big data
3816;security policy
6261;model simple security condition
18501;data management
3626;data management
541;big data
148;data management
8757;star property
6804;data
1771;indexing
4608;data modeling
16394;data querying
11614;data
927;data modeling
999;data modeling
11873;security
11850;indexing
845;TCP/IP
10343;Software
5795;Software
7928;data
7105;star property
6421;Software
5280;TCP/IP
1418;secure computer system
9309;data querying
10196;mathematical model
8946;data storage
11864;star property
4868;model simple security condition
8895;TCP/IP
14797;data management
705;data storage
12137;secure computer system
14672;data
14082;data modeling
2383;data management
2596;Hardware
558;data storage
652;star property
18232;data
19387;indexing
1320;Software
11819;data
2233;model simple security condition
14203;data
11691;data storage
12436;data management
12589;data storage
12697;secure computer system
5198;data management
16459;indexing
6535;indexing
4137;ROM
5122;mathematical model
7026;ROM
737;processing
15461;data
1564;data querying
17419;data querying
14644;data modeling
13919;big data
6019;mathematical model
13349;processing
3316;data management
4116;security
18645;data
10664;mathematical model
17953;big data
7290;big data
1272;star property
6044;security policy
11320;Hardware
14369;data management
16982;processing
17320;data modeling
3756;data modeling
9424;processing
4946;data querying
5035;data
138;processing
6265;security
9761;RAM
14725;data
15729;data storage
13000;indexing
14916;data
5799;ROM
10505;data management
1185;big data
10614;data modeling
4200;ROM
18741;data modeling
5289;data storage
15578;data
19367;data querying
5401;data management
9032;data querying
13270;indexing
5401;data querying
18943;big data
789;trusted subject
18643;data storage
2802;star property
14948;data management
7023;Hardware
19313;data
8128;data querying
8539;star property
3497;data modeling
15136;processing
5113;security policy
12561;data querying
16467;data management
5060;data
16087;data
8650;ROM
4799;data storage
13714;data management
2805;asterisk-property
5885;mathematical model
4259;data querying
16222;data modeling
18950;data storage
6464;ROM
10990;star property
18736;data storage
6562;Software
14860;data querying
11534;model simple security condition
17028;big data
5576;data querying
5903;TCP/IP
10416;star property
5750;asterisk-property
3923;Hardware
15523;data storage
17516;data storage
14369;indexing
11598;security policy
5950;data
4042;security
10804;processing
214;data querying
18752;data storage
6439;data storage
738;ROM
8706;indexing
14948;data storage
10537;data management
11693;model simple security condition
710;security
1879;security policy
5690;Software
16514;data
18610;data modeling
11073;data
297;data storage
16503;data storage
10180;Software
7717;Software
16091;big data
17448;data storage
13890;data querying
4544;RAM
5464;asterisk-property
2486;data management
16560;data modeling
8176;model simple security condition
6961;data management
18769;data
9188;TCP/IP
6155;security policy
8458;TCP/IP
2540;trusted subject
6778;TCP/IP
9959;model simple security condition
9488;mathematical model
11412;Hardware
712;security
12904;security
17343;data storage
1344;security
8888;data modeling
2035;Software
8146;TCP/IP
18835;indexing
6715;data querying
13129;data storage
1718;big data
5954;model simple security condition
339;data querying
18037;big data
4169;Software
11985;processing
16548;big data
11927;indexing
538;data
17153;big data
14714;data storage
12189;Software
10315;trusted subject
13399;indexing
16357;data storage
5540;security policy
2698;ROM
15165;processing
7648;data management
2010;trusted subject
3803;big data
3198;indexing
19061;data management
9449;processing
11823;data modeling
16083;indexing
3747;data querying
18840;big data
11346;asterisk-property
18604;data
8211;processing
16469;data modeling
11161;data management
3935;TCP/IP
12721;data modeling
18592;big data
13769;data management
15219;processing
6190;security policy
17810;big data
19286;data storage
14901;processing
15575;data management
833;Hardware
18292;big data
16909;processing
10232;RAM
594;Hardware
2105;processing
10522;processing
654;star property
14340;processing
15340;indexing
13848;big data
1809;indexing
19;RAM
9167;data
10693;data
229;star property
13990;data management
11691;processing
1177;secure computer system
7470;data modeling
13709;indexing
7415;data modeling
3459;mathematical model
14745;indexing
18851;data querying
4836;RAM
14482;indexing
12507;secure computer system
208;processing
11997;data
4468;processing
11662;RAM
18991;data modeling
14556;data storage
4639;data storage
8823;star property
6489;model simple security condition
4693;security policy
8777;asterisk-property
7061;ROM
8992;mathematical model
13094;data modeling
6493;trusted subject
9106;processing
4676;security
2133;secure computer system
1453;security
5381;data modeling
15197;data querying
353;model simple security condition
18953;data querying
15676;indexing
12239;processing
2498;secure computer system
3832;processing
2106;Software
6409;data
14378;data modeling
433;processing
4028;processing
12828;Software
14004;processing
1215;mathematical model
7730;data querying
3898;ROM
12759;TCP/IP
15130;data storage
11261;star property
2796;data modeling
11251;model simple security condition
5838;model simple security condition
89;secure computer system
10597;security policy
14546;data modeling
5521;data
19627;big data
1793;model simple security condition
10305;data storage
550;indexing
7863;indexing
5679;data storage
11261;security
18809;indexing
7774;processing
15462;data querying
1267;security
4789;ROM
12178;processing
2170;Software
2080;data querying
1269;big data
1800;data storage
11021;model simple security condition
13911;processing
1699;data querying
7628;trusted subject
11534;trusted subject
8293;asterisk-property
1646;star property
8329;security
11851;model simple security condition
10719;secure computer system
15478;data modeling
17651;data modeling
2467;data management
12243;big data
10991;star property
10191;data
7182;ROM
4847;RAM
12340;data storage
16503;data modeling
6822;data querying
19636;data modeling
8988;big data
11809;data modeling
4883;secure computer system
11780;data storage
12170;asterisk-property
5220;big data
8691;security
16183;processing
15742;data modeling
16241;data
16757;processing
5201;ROM
5375;trusted subject
17591;data storage
10428;data querying
2729;big data
4815;data querying
17938;data storage
14022;data modeling
16110;data querying
5622;model simple security condition
3837;TCP/IP
218;RAM
16243;big data
2813;Software
1665;data modeling
18673;data management
3442;star property
19750;data modeling
10437;trusted subject
11583;security
5097;big data
17738;data querying
6281;secure computer system
19018;data querying
7653;data storage
18849;big data
2143;data management
11370;big data
7400;Hardware
15426;data
9132;security
19678;data
12360;TCP/IP
7693;indexing
10142;processing
14549;indexing
9455;star property
6800;asterisk-property
3565;security
16699;processing
13231;data storage
16882;processing
4403;data storage
12169;asterisk-property
10241;model simple security condition
14460;big data
10153;processing
906;data modeling
19308;data querying
9436;RAM
17572;big data
10740;Hardware
7181;asterisk-property
8147;ROM
17969;big data
3735;big data
12591;Hardware
4781;asterisk-property
18074;big data
8187;asterisk-property
11953;Hardware
8968;security
9046;ROM
7159;Software
14086;data management
17907;data
16109;big data
14151;data modeling
19634;data modeling
5411;trusted subject
179;data storage
9699;mathematical model
7538;processing
11069;processing
1584;data storage
16523;data management
12657;processing
1105;asterisk-property
1940;processing
8155;data storage
1413;data modeling
7511;trusted subject
17578;indexing
10076;TCP/IP
3392;processing
10943;secure computer system
5747;Hardware
8931;secure computer system
1192;trusted subject
14346;processing
3619;data querying
10472;star property
8467;model simple security condition
14029;data modeling
11791;Software
18973;data management
10059;data
8799;data management
5034;data management
7361;RAM
12310;security
17697;data modeling
16034;data management
16540;data storage
11350;big data
15403;data modeling
8894;data modeling
14615;data storage
13360;data
19685;data
14654;data modeling
8174;star property
18799;data
12968;processing
5353;ROM
15623;data modeling
7531;processing
14323;indexing
8483;data
11029;star property
3221;indexing
7800;trusted subject
19419;data management
11949;Hardware
11009;data
5116;model simple security condition
13847;processing
16373;data management
1941;data storage
14300;data modeling
1448;data
5244;RAM
11599;data management
7940;mathematical model
16341;data management
2047;data querying
14112;data management
9859;big data
3622;trusted subject
17175;processing
15244;data management
1150;data querying
13476;processing
10638;ROM
10040;secure computer system
21;big data
3328;star property
