:START_ID(Article)	:END_ID(Keyword)
13459	data management
1877	data querying
19927	data querying
19715	data
8606	secure computer system
16133	data storage
127	RAM
11365	trusted subject
3836	data
3517	RAM
16770	data modeling
19452	data modeling
4261	Hardware
7317	data modeling
10383	data storage
7842	TCP/IP
17557	processing
5815	TCP/IP
955	security policy
6325	processing
6894	data querying
2194	indexing
13783	data
17844	big data
6547	trusted subject
15630	processing
2776	mathematical model
3595	mathematical model
10437	big data
4636	data modeling
10856	big data
12428	mathematical model
32	security policy
10216	data storage
19650	data management
2780	ROM
7143	TCP/IP
355	processing
11833	ROM
10201	model simple security condition
3959	ROM
8941	data
13531	big data
16467	data modeling
17853	data
1101	data modeling
10730	data storage
6762	data
5591	security policy
6186	data querying
5394	Software
7954	RAM
1847	security policy
2343	ROM
5882	mathematical model
5948	processing
13958	indexing
15381	data querying
164	star property
553	asterisk-property
6812	TCP/IP
6664	data management
10587	big data
13903	data querying
16270	data querying
13764	data modeling
19068	data storage
7053	big data
15832	data storage
1257	mathematical model
4836	trusted subject
18232	indexing
9664	data modeling
18587	indexing
15026	data storage
17583	processing
15101	big data
17164	data querying
9945	data
341	asterisk-property
18155	data
8746	processing
2558	security
4946	model simple security condition
5365	model simple security condition
7384	ROM
9087	data
15678	data storage
7992	data
5723	model simple security condition
3345	model simple security condition
9240	data querying
5283	star property
14690	data querying
15561	data management
8275	data modeling
12643	ROM
481	RAM
5306	star property
13835	data management
1234	big data
18091	processing
205	processing
9920	star property
1363	data
15508	big data
17953	data querying
2116	indexing
7309	TCP/IP
11504	data modeling
4286	data management
811	data modeling
10371	star property
5403	Software
13696	data querying
16050	processing
17090	big data
5377	data storage
18448	data
5841	star property
19805	indexing
2157	data modeling
13045	data management
16320	data storage
19377	data modeling
16424	big data
9975	Software
18419	data storage
14815	processing
16007	data querying
927	data
13371	data modeling
16647	data management
11031	asterisk-property
16208	data storage
5566	asterisk-property
10845	RAM
11539	model simple security condition
6277	security policy
1463	asterisk-property
2484	RAM
14379	processing
5587	data querying
4504	data querying
6549	TCP/IP
11082	asterisk-property
15115	data management
4691	processing
11922	data storage
4654	model simple security condition
14269	big data
15235	data management
97	big data
12731	data querying
16932	big data
3476	mathematical model
9297	indexing
14425	processing
3308	Hardware
8392	data querying
10499	model simple security condition
11019	data querying
5743	data management
17776	indexing
15511	data querying
8175	data
1436	mathematical model
9324	security policy
19745	data
2065	security
6475	RAM
9469	secure computer system
1278	data
12503	TCP/IP
16771	processing
12262	processing
19728	data management
105	data querying
2821	indexing
19807	data querying
17694	data management
12665	security
12593	data modeling
298	data storage
723	data querying
10392	data modeling
3030	data storage
7869	RAM
6906	Software
9473	star property
5074	TCP/IP
12527	mathematical model
14669	data storage
14683	big data
5681	ROM
19546	processing
16603	indexing
10998	secure computer system
5585	Software
9471	data
7238	TCP/IP
12613	indexing
65	ROM
2942	TCP/IP
954	data modeling
9220	ROM
18385	processing
12738	indexing
16700	data
9572	big data
19336	data querying
5607	ROM
8366	star property
11080	data
2564	processing
5953	trusted subject
11185	RAM
18102	indexing
16731	indexing
13281	data modeling
14864	data storage
759	secure computer system
19892	data querying
519	model simple security condition
14739	data management
17411	data querying
1973	star property
4142	security
11110	RAM
6898	processing
17696	data storage
19410	data modeling
14153	processing
13166	indexing
17369	big data
18681	big data
19703	data storage
17220	data
7786	data modeling
2012	data querying
6520	data modeling
18703	data
9561	security
6551	secure computer system
8048	data querying
8445	big data
16056	data querying
9474	star property
17397	processing
19462	data querying
1155	Hardware
5612	Software
473	Software
8591	security policy
17607	data storage
13112	indexing
11782	TCP/IP
3645	ROM
4047	indexing
7357	Hardware
3366	big data
11930	Hardware
4023	mathematical model
3785	indexing
15955	data storage
3358	indexing
19705	data modeling
8178	big data
18621	data
1975	mathematical model
13963	data modeling
9171	security policy
11727	TCP/IP
15934	indexing
19922	big data
10984	data modeling
6976	asterisk-property
4975	TCP/IP
7667	data storage
10761	processing
3542	Software
11709	model simple security condition
2486	big data
10348	Hardware
10414	trusted subject
14701	processing
18157	data modeling
2829	data querying
9984	trusted subject
7841	ROM
1818	indexing
12825	TCP/IP
16769	processing
12678	data storage
17225	indexing
10488	model simple security condition
836	RAM
13733	indexing
15347	big data
19433	indexing
15092	data storage
19401	data modeling
1943	data modeling
6332	big data
13042	data storage
12118	data
12195	data management
9518	data modeling
17621	big data
13035	data
15360	data modeling
19095	big data
10596	asterisk-property
9263	trusted subject
2651	trusted subject
12491	RAM
6323	big data
9788	data storage
14139	big data
9257	security
18824	processing
1894	star property
5583	asterisk-property
8057	big data
10989	asterisk-property
17010	data
5044	big data
13	data
1119	data storage
3667	security policy
6879	data querying
164	trusted subject
15153	data querying
8870	Software
4182	data storage
6922	security policy
12661	processing
1057	data storage
2830	data modeling
14703	data
1326	data storage
13146	data management
11552	mathematical model
14056	processing
87	trusted subject
741	model simple security condition
729	TCP/IP
16126	big data
14847	data modeling
4477	Software
8270	mathematical model
6295	data management
10734	Hardware
6900	model simple security condition
16915	data querying
1892	indexing
15204	data modeling
1415	security policy
4355	security policy
10587	data modeling
16569	data modeling
6596	indexing
19809	data modeling
3345	RAM
4525	data modeling
5430	RAM
10791	indexing
9463	security
275	processing
6843	indexing
19022	data management
8787	ROM
1933	security
1653	data management
8288	processing
10754	data management
18757	processing
19527	data modeling
11384	data storage
12992	data storage
12028	ROM
19516	indexing
4972	big data
17629	big data
8924	data storage
1703	processing
3085	data management
17950	data modeling
10357	big data
13299	big data
17687	data management
7125	security policy
13847	processing
1106	model simple security condition
8725	star property
1449	indexing
4602	processing
17105	big data
379	TCP/IP
18345	data querying
10313	big data
15770	data storage
5207	star property
9280	Software
3737	processing
4259	star property
17174	processing
14700	data modeling
12323	mathematical model
16296	data modeling
19103	data storage
19824	data modeling
18837	data querying
7181	secure computer system
3269	processing
6752	indexing
9229	processing
15649	data management
19459	data management
6055	model simple security condition
15665	data storage
1188	big data
10699	trusted subject
11503	processing
11891	big data
16804	data storage
12852	data storage
13841	data querying
8605	TCP/IP
18584	processing
6808	data management
17361	data storage
6483	indexing
6386	data
15159	data modeling
8908	TCP/IP
978	RAM
13187	data storage
15713	big data
16887	data
13608	data modeling
16963	data modeling
1439	RAM
9856	security
9007	mathematical model
17074	data
8955	data storage
17987	big data
15023	indexing
13787	data querying
18124	data management
6187	data modeling
17922	data
6819	secure computer system
235	TCP/IP
2772	Software
1986	data
13088	indexing
5482	data
9872	asterisk-property
1252	data
19690	data modeling
13953	data querying
14168	big data
18021	indexing
14541	data management
12026	data modeling
13109	data management
4327	processing
7835	data storage
10034	asterisk-property
12458	star property
14660	data storage
4298	data querying
13451	data modeling
1810	data querying
1829	data
498	security
17015	data
17884	data
18293	data management
14602	processing
9479	data modeling
19737	data querying
3506	model simple security condition
16728	data management
2146	big data
18905	big data
13848	data
1256	security policy
15528	data
11512	data management
13103	data
18845	data
19728	data
3120	big data
19344	data management
19079	data querying
14136	data storage
2344	model simple security condition
11608	mathematical model
13110	data modeling
9320	indexing
17701	big data
12144	data querying
7138	TCP/IP
5849	data modeling
16649	data management
16674	indexing
5258	Software
6321	data querying
12790	model simple security condition
16542	data
13530	big data
6508	data querying
11428	security policy
2913	security
11117	model simple security condition
1281	security policy
8932	RAM
19023	big data
760	asterisk-property
5267	data management
8770	trusted subject
662	data
10257	security policy
17588	data modeling
3649	indexing
9797	data storage
17507	data querying
10243	data storage
11489	star property
1646	security
6108	model simple security condition
6357	data
17674	data storage
15225	data
3097	ROM
3628	data
14507	data
7602	Software
18069	data modeling
17686	data management
3300	data storage
6491	asterisk-property
15537	data querying
16769	data management
4302	ROM
7604	data
9649	data storage
15997	big data
3040	Hardware
6918	model simple security condition
9053	big data
11483	security policy
4553	data modeling
7070	data
2783	data management
9292	security policy
1163	asterisk-property
1908	security policy
5982	star property
12133	Hardware
11264	Hardware
14020	indexing
12622	indexing
6856	asterisk-property
8524	Hardware
8201	Software
6393	TCP/IP
1711	security policy
7275	data management
7508	trusted subject
7717	security policy
1793	data
3668	mathematical model
7030	data
11363	processing
14766	indexing
2340	data
5486	data storage
6436	ROM
6019	data modeling
10251	data modeling
13359	data storage
16290	indexing
10526	star property
18083	data querying
12838	TCP/IP
9078	data management
14650	data
18670	processing
2963	Software
16193	indexing
5527	TCP/IP
13169	data storage
10318	data modeling
15644	data querying
3131	data querying
16662	big data
393	security policy
6112	security policy
12289	data storage
738	data
12682	asterisk-property
14505	data
3924	data modeling
3913	security policy
3698	security
4743	data querying
13334	data querying
17564	data querying
2899	big data
16279	data management
1806	processing
17297	indexing
1149	star property
5825	secure computer system
15478	data querying
1424	mathematical model
1128	data querying
1474	data modeling
2814	security policy
6997	mathematical model
7726	data management
10249	model simple security condition
10376	security policy
11963	data modeling
14292	data querying
1980	RAM
13921	processing
4195	data management
10415	model simple security condition
3060	data management
17258	data
3479	security
3361	security
6872	RAM
9438	TCP/IP
10292	processing
5060	RAM
18754	data management
12127	Software
1378	indexing
6727	model simple security condition
7892	data modeling
9314	data storage
12132	data management
5097	data storage
17002	big data
14285	processing
16409	processing
15092	big data
7033	star property
8025	big data
17305	big data
2378	Software
8033	data management
9163	trusted subject
1435	data
16640	data querying
5780	ROM
18330	big data
18901	data storage
2173	data querying
4489	processing
4299	processing
6603	secure computer system
16455	indexing
2343	security
16764	data modeling
8597	data
16991	data querying
9669	Software
5314	ROM
11986	indexing
17553	processing
19199	data querying
12375	data
17996	data management
4431	secure computer system
14724	indexing
12713	security policy
18217	data storage
6475	trusted subject
8683	big data
9808	TCP/IP
13675	data modeling
7094	RAM
18124	data storage
17757	data modeling
6984	model simple security condition
6839	processing
7520	data querying
15755	data querying
13817	data modeling
9284	Software
9422	data
12910	asterisk-property
16008	data modeling
9806	star property
8657	Hardware
8954	ROM
5835	asterisk-property
7260	data management
5902	star property
13564	data querying
14512	data
14576	data storage
516	RAM
10939	model simple security condition
16612	data management
10193	data storage
5910	trusted subject
1982	data management
3924	data management
1032	big data
6428	big data
8425	data modeling
9533	asterisk-property
12642	mathematical model
9854	TCP/IP
13455	data querying
17999	data
9711	data querying
698	data modeling
19814	data querying
3577	indexing
11319	big data
14438	data storage
17398	data management
5928	indexing
9441	trusted subject
5570	Software
7933	trusted subject
3586	big data
9301	indexing
13031	data modeling
8587	mathematical model
7836	trusted subject
16462	processing
16402	data storage
10313	indexing
10976	data storage
4019	processing
14432	processing
9189	data management
18992	indexing
19735	data management
11642	data storage
1757	star property
10061	ROM
16492	big data
19062	data querying
3843	Software
8052	data querying
9847	TCP/IP
18035	data storage
9630	data modeling
6488	star property
19798	data
17091	big data
9203	secure computer system
4586	mathematical model
15470	data querying
7186	security policy
2447	processing
7016	ROM
4819	Hardware
18913	data modeling
9494	indexing
5029	data storage
10615	secure computer system
6178	Hardware
9060	data modeling
5661	security
877	data management
11994	big data
3518	security policy
17844	data modeling
2427	big data
4451	mathematical model
12362	star property
15851	data storage
1515	security
14986	data
2347	data querying
3377	TCP/IP
19891	processing
1974	Software
17178	data management
5335	data
12472	Hardware
1076	star property
18087	data storage
254	mathematical model
7615	data querying
914	security policy
3238	processing
6632	data
17260	data management
12607	star property
948	indexing
13154	data querying
13792	data
4573	secure computer system
11187	star property
5522	security
11949	trusted subject
16917	data modeling
76	security policy
5395	asterisk-property
7861	trusted subject
1553	star property
6424	big data
17639	big data
4600	trusted subject
12989	processing
13050	data querying
15622	big data
8807	processing
13573	processing
1323	Hardware
15707	indexing
86	trusted subject
5075	secure computer system
8541	Hardware
14060	data
995	Software
2163	data modeling
9022	data querying
9790	RAM
12625	star property
19381	big data
10472	data storage
5170	data modeling
544	asterisk-property
13260	data storage
6728	data storage
13006	data storage
15200	data management
17269	data management
15655	processing
15923	data querying
4393	processing
11745	indexing
3534	security
3668	star property
3789	indexing
4960	star property
7895	security policy
12369	data querying
10094	data management
18742	data storage
3215	data querying
19036	data
5	data querying
4978	ROM
7765	data management
10483	processing
10696	secure computer system
17675	data querying
17288	data storage
18435	data modeling
682	model simple security condition
8914	Hardware
15653	data
12987	indexing
19448	data modeling
6803	Software
5938	asterisk-property
9756	data management
12457	ROM
9683	data storage
6546	RAM
14801	data
11609	data
16554	big data
18103	big data
19119	indexing
7973	trusted subject
19655	processing
13522	data querying
14881	data storage
15183	data
18521	data modeling
19812	data modeling
1809	processing
683	big data
6594	ROM
12603	asterisk-property
13478	data management
13674	data modeling
6546	mathematical model
1627	processing
4477	star property
4984	data management
8485	data querying
18008	data querying
6126	indexing
1385	asterisk-property
15820	data management
10871	trusted subject
8276	data management
18164	data
17053	data
3226	big data
199	data querying
15783	data modeling
15818	data
1446	asterisk-property
1033	Software
17611	processing
4426	RAM
12906	asterisk-property
8571	data
12512	data querying
7719	big data
5088	star property
5750	data modeling
8030	indexing
18816	indexing
10707	secure computer system
14450	data
13207	indexing
9247	star property
16744	processing
13143	data querying
11705	data management
14893	indexing
18726	indexing
5198	data storage
12442	big data
2543	data modeling
13214	indexing
13778	data modeling
14453	data querying
15488	data management
19379	processing
8239	processing
2929	data
9073	data querying
11392	model simple security condition
14089	data modeling
14432	data modeling
7277	asterisk-property
13673	processing
13433	data storage
16538	data storage
11426	ROM
405	data storage
14809	indexing
11791	trusted subject
1515	security policy
10459	Hardware
11945	data storage
1239	data storage
4106	model simple security condition
14867	indexing
10189	data
14074	data management
4833	data modeling
16110	big data
6611	Software
13125	processing
17856	big data
10218	data management
427	security policy
5628	Software
13941	data management
14045	big data
3672	Hardware
10389	trusted subject
18962	data management
19801	data management
3263	secure computer system
16277	data
7465	indexing
18312	data
9118	asterisk-property
13018	data querying
18842	data management
2738	asterisk-property
11272	mathematical model
13052	data management
5289	data storage
4621	secure computer system
9674	big data
1434	data
12960	data
15514	big data
15898	big data
14307	processing
11730	ROM
15072	data
3128	Software
785	trusted subject
13816	data management
16774	data modeling
16858	processing
4902	asterisk-property
12221	TCP/IP
14785	processing
18775	big data
6273	security policy
9486	star property
17691	data storage
18207	data querying
12710	data
4796	data management
18758	data modeling
10521	data modeling
19183	data management
14229	processing
1805	processing
4147	secure computer system
19513	data storage
6430	trusted subject
4390	Software
4460	data management
19594	processing
19145	data storage
9599	trusted subject
7806	data modeling
3370	secure computer system
5055	security policy
6530	big data
13730	big data
2010	mathematical model
10297	data management
6275	data storage
18939	data querying
10391	data querying
11637	TCP/IP
11500	mathematical model
13379	processing
11283	data querying
7352	data modeling
10651	RAM
4481	indexing
11496	ROM
18011	big data
19119	data
75	ROM
13287	processing
17398	data storage
13429	big data
3893	data storage
862	model simple security condition
9117	indexing
4421	processing
4226	indexing
6300	data
8206	security policy
14730	processing
10177	indexing
10858	data modeling
2562	processing
3478	data querying
8463	ROM
4114	data querying
19904	data
144	secure computer system
7495	data
11699	secure computer system
11949	secure computer system
15044	big data
9159	big data
4997	model simple security condition
13543	indexing
1351	RAM
11477	data
15194	data management
8228	TCP/IP
4415	trusted subject
7731	data querying
5213	data
5728	processing
19019	data modeling
9707	model simple security condition
12224	data modeling
8705	ROM
18078	indexing
6837	Software
16504	indexing
19347	data querying
18189	data
4100	data storage
19528	indexing
13800	data modeling
16561	processing
5574	data storage
2393	processing
2578	data querying
6426	mathematical model
14767	data modeling
6820	data storage
10392	processing
8324	model simple security condition
1338	security
15678	indexing
18913	big data
3686	TCP/IP
13088	data querying
15029	data modeling
14789	data
12402	Software
7572	mathematical model
9773	big data
17271	big data
2080	security
2967	mathematical model
10042	ROM
15346	data
10588	data modeling
6883	big data
646	secure computer system
4090	model simple security condition
14068	data querying
10352	Software
8969	ROM
4826	data modeling
11842	security policy
18380	data modeling
8469	processing
3716	security
6122	secure computer system
4793	data modeling
5475	Software
15127	data querying
15394	indexing
3465	data querying
19308	data storage
7526	trusted subject
18155	data querying
12300	secure computer system
7108	ROM
17959	data management
19638	data modeling
9776	ROM
6525	big data
5198	indexing
18305	data modeling
11850	data querying
15329	data querying
11084	secure computer system
13429	data modeling
4759	RAM
6233	star property
7530	ROM
9378	data modeling
12072	RAM
8352	Hardware
13506	data
10737	mathematical model
17192	indexing
6905	data
1783	data modeling
3291	ROM
2397	Hardware
9494	processing
13453	processing
15318	data management
14364	data querying
2389	indexing
8606	security policy
4474	security
2409	security
18631	big data
15216	data modeling
14994	data querying
17509	data
6952	TCP/IP
1229	star property
9807	RAM
7910	indexing
11855	Hardware
15847	processing
1098	data querying
15708	data storage
12008	big data
12724	security policy
14359	data
13034	big data
17126	data management
2792	big data
241	model simple security condition
1612	security policy
4885	processing
2772	security
2639	RAM
12129	security
5352	star property
4643	Hardware
14274	data storage
1391	mathematical model
14692	big data
520	security policy
15264	data management
314	TCP/IP
13526	data management
18161	processing
15330	data storage
8626	indexing
15130	data modeling
649	Hardware
1197	indexing
5196	data querying
4296	indexing
19511	indexing
959	big data
6687	security
19603	data management
16213	indexing
19846	indexing
4076	processing
15047	data storage
6076	big data
11041	data modeling
17966	data management
10456	big data
17108	data modeling
5094	processing
18571	data management
6403	security
7319	ROM
9187	TCP/IP
1005	asterisk-property
8216	TCP/IP
11741	data querying
17078	data management
4839	model simple security condition
8196	star property
790	star property
14335	data querying
7115	processing
18894	processing
10920	RAM
8467	ROM
12938	data modeling
10049	data querying
9793	indexing
12888	TCP/IP
5621	security policy
4058	data
18509	processing
5228	data
2505	data
7824	secure computer system
11374	Software
1012	data modeling
19854	processing
7892	data storage
13044	data storage
16302	data
2610	data management
15932	processing
16710	data modeling
11098	data storage
17542	data
18574	data querying
10572	data querying
10888	data storage
15465	data management
7822	trusted subject
9416	secure computer system
1283	data modeling
5509	security
8514	data management
9587	processing
15247	data querying
5446	big data
16310	data querying
451	data querying
7251	secure computer system
9506	big data
15890	big data
3221	star property
17915	big data
12891	data
3609	data storage
19756	data
11619	big data
6579	processing
14450	data querying
16696	data
5991	mathematical model
16813	data querying
17015	data querying
4479	security
12916	TCP/IP
7999	data management
18356	data management
10361	trusted subject
11251	big data
11549	mathematical model
5813	data storage
6371	mathematical model
17118	data modeling
13989	data querying
773	trusted subject
14959	processing
17402	data storage
671	secure computer system
18096	data management
5952	big data
7911	trusted subject
8858	security policy
1649	data management
4614	data querying
10394	data storage
14665	data management
4000	indexing
10287	security policy
13573	data storage
204	secure computer system
6190	model simple security condition
7847	security
8975	data management
9290	data storage
2430	data management
5725	data storage
2655	indexing
556	trusted subject
1708	data
10295	mathematical model
18174	processing
9818	ROM
1955	big data
2223	data modeling
14352	processing
17525	big data
5785	trusted subject
1277	data storage
6342	data modeling
13349	data querying
8366	ROM
15874	indexing
16880	data querying
77	security
5001	data
2282	Software
5526	model simple security condition
15371	data
14188	data
14825	data modeling
13170	data management
6064	data storage
13671	processing
8237	trusted subject
12242	data querying
18968	data management
19032	data
8752	Hardware
9611	indexing
2516	secure computer system
2819	asterisk-property
6014	Software
14711	data modeling
11473	data storage
3328	TCP/IP
9756	data
8371	TCP/IP
14700	data querying
14504	processing
17945	data storage
4615	data management
9563	trusted subject
12899	security policy
6294	ROM
10002	Hardware
15826	data modeling
5227	trusted subject
12384	Software
6761	RAM
9145	mathematical model
9386	mathematical model
6343	Software
9696	data
656	data storage
6747	asterisk-property
6325	data management
364	data querying
6506	asterisk-property
957	trusted subject
1386	Hardware
9109	processing
9197	data querying
16584	big data
3223	asterisk-property
15093	data
15506	data storage
13352	data storage
4424	secure computer system
16487	indexing
1706	asterisk-property
2607	data querying
15228	big data
5319	TCP/IP
7866	asterisk-property
1897	data
10379	security policy
11526	secure computer system
14598	processing
3875	TCP/IP
5925	security
8413	indexing
6060	data storage
18809	data querying
6786	big data
389	star property
4580	asterisk-property
8440	asterisk-property
13372	data modeling
19532	data management
19919	data management
5874	ROM
13820	data
15860	data modeling
19910	data management
10560	secure computer system
15002	data querying
19066	data modeling
391	mathematical model
10891	RAM
11671	big data
13972	big data
15428	data querying
17107	data
14907	data querying
19363	processing
10944	asterisk-property
18658	data querying
18686	data querying
7262	secure computer system
2866	security policy
13509	big data
2153	data modeling
7706	data
16507	big data
437	data
13142	processing
4573	security
12750	trusted subject
4299	data querying
315	data modeling
6466	data modeling
1602	processing
13463	data modeling
9817	data storage
11970	big data
16249	data storage
16775	big data
3022	security policy
12667	data management
9218	data
10400	RAM
19809	processing
19486	data storage
9838	star property
19201	data
13546	data management
15594	indexing
6164	data querying
3006	indexing
16115	processing
1308	big data
15639	indexing
13311	data
19894	indexing
3826	big data
2962	indexing
11743	data
11934	indexing
13511	big data
1885	data
10032	indexing
3231	data modeling
13767	data storage
14215	data querying
15895	indexing
11931	data
8430	data management
18950	data querying
19843	data querying
1042	trusted subject
6464	data
10864	TCP/IP
1718	security
7325	model simple security condition
12032	secure computer system
16824	data
18696	data
652	security
12499	data querying
7576	security
18814	big data
15830	data management
2150	security policy
5695	big data
11687	data querying
11744	TCP/IP
9838	asterisk-property
4205	ROM
3137	data management
18738	data
8557	Hardware
8216	trusted subject
856	processing
8325	data querying
11433	asterisk-property
5287	indexing
11716	ROM
10203	big data
8589	data storage
17376	big data
17593	data
7113	TCP/IP
13870	data querying
12042	ROM
1066	RAM
3156	big data
858	data modeling
14105	processing
241	Hardware
14245	indexing
4330	Hardware
5408	data storage
19599	data management
18678	big data
11898	security
1246	data modeling
8310	trusted subject
12635	indexing
17686	data storage
5566	Hardware
6127	secure computer system
6862	processing
19135	data management
18981	big data
2907	trusted subject
12661	indexing
13974	data
10363	trusted subject
564	RAM
8871	processing
12664	TCP/IP
11082	TCP/IP
9837	data
17168	data storage
10483	data
4988	RAM
15997	data storage
14813	data
17602	data querying
4343	data
1780	RAM
10975	secure computer system
11477	data management
17965	data modeling
10265	mathematical model
5049	Software
1809	big data
4013	trusted subject
898	data management
16466	data querying
13200	data modeling
17766	data storage
15404	big data
2127	data
5605	big data
12604	data querying
6998	ROM
9188	data management
19190	data
10385	security policy
16786	big data
12024	indexing
5348	secure computer system
16153	data management
12053	data modeling
12518	model simple security condition
7112	big data
17342	big data
1026	ROM
5994	data modeling
1947	data modeling
4547	star property
4888	asterisk-property
5638	mathematical model
16616	data modeling
11240	model simple security condition
5949	data management
16037	processing
18361	data management
6510	data storage
9672	RAM
13713	processing
17806	big data
19071	data modeling
17103	big data
2583	data management
8559	secure computer system
15315	indexing
2112	data querying
11332	data querying
15498	big data
973	ROM
12751	indexing
16874	data querying
19300	indexing
7119	secure computer system
2041	mathematical model
15800	data
3118	data storage
703	data management
5319	star property
3952	Hardware
13423	indexing
16403	data querying
17897	data modeling
12165	Hardware
3570	big data
4446	big data
11083	big data
14615	processing
15625	data modeling
7996	Software
3215	data modeling
12441	data management
15063	data modeling
1112	ROM
9066	data modeling
17707	data storage
7694	star property
3520	indexing
4818	Software
7716	ROM
11454	star property
7507	secure computer system
3875	secure computer system
16781	big data
3396	ROM
18405	big data
16326	data
2457	RAM
4173	trusted subject
5840	model simple security condition
7249	ROM
8789	security policy
4093	data
11414	data management
15237	processing
17609	big data
5447	asterisk-property
637	trusted subject
10732	processing
4593	star property
11780	star property
14096	indexing
3461	security policy
14916	data modeling
7934	data modeling
16990	indexing
19351	processing
16599	big data
588	big data
19096	data querying
1817	big data
2954	data storage
4250	RAM
5630	security policy
12585	RAM
3466	secure computer system
12035	Software
1776	big data
8041	Software
7402	data modeling
17082	data storage
758	trusted subject
19266	indexing
9493	model simple security condition
11287	data querying
1649	indexing
15017	big data
18854	processing
5468	secure computer system
152	data management
10465	model simple security condition
18534	data querying
6568	secure computer system
2689	Hardware
3101	data querying
12555	data querying
6603	mathematical model
10556	security policy
5403	star property
17852	data
3948	star property
8326	ROM
17313	indexing
18958	data
18011	data management
3909	Software
12748	data storage
15190	big data
3370	RAM
5136	data management
7483	ROM
5302	data querying
7516	trusted subject
11961	big data
13995	processing
10345	data querying
18111	data storage
18785	data querying
19372	data management
9422	data querying
12472	model simple security condition
7595	data management
9474	TCP/IP
8332	trusted subject
7877	Hardware
3863	model simple security condition
4665	security
16821	data querying
6657	data modeling
7753	secure computer system
2789	TCP/IP
6876	processing
13493	processing
8647	security policy
17985	data modeling
4339	asterisk-property
2176	data management
3724	asterisk-property
14022	data querying
791	trusted subject
15246	data
7501	Software
12481	data modeling
1902	asterisk-property
18836	data
2535	data management
2567	security
6949	Software
17616	processing
18123	data modeling
5208	data
4730	mathematical model
4745	data querying
1395	trusted subject
1613	TCP/IP
13923	data
1834	asterisk-property
15456	indexing
18081	data querying
12326	data
13358	processing
11845	security
18720	processing
4932	security policy
3685	processing
19171	data querying
8703	big data
10872	data querying
15568	data
15920	data modeling
18079	big data
3592	data querying
8336	RAM
12924	model simple security condition
5285	data
4060	TCP/IP
3088	secure computer system
15617	processing
16945	data
12801	star property
11917	mathematical model
5765	indexing
17548	data storage
1452	security
8556	security policy
9234	Hardware
18504	data management
14973	processing
13553	processing
174	security
18560	data management
6062	data
4662	security
11342	security
3106	data modeling
12700	asterisk-property
12955	processing
13105	big data
18293	data modeling
6955	data management
5793	data
2022	data modeling
13923	processing
1341	data
401	data storage
3316	asterisk-property
16748	processing
10296	data storage
8372	big data
13107	data querying
13485	data storage
15118	data querying
19833	processing
17643	data storage
1654	data management
13380	data management
3449	asterisk-property
11086	mathematical model
5415	data querying
3314	Hardware
6107	data
177	data storage
17363	processing
3238	data querying
17600	data querying
2548	RAM
17103	data modeling
2963	mathematical model
6380	mathematical model
2533	mathematical model
19410	data management
1586	big data
14042	data management
55	star property
14102	data
408	indexing
12227	data
10099	security policy
2367	security
19699	data modeling
861	indexing
6196	model simple security condition
1701	data modeling
12839	big data
5902	Hardware
8494	data querying
1861	model simple security condition
5943	indexing
13979	processing
12063	security policy
176	processing
10581	data querying
12908	star property
17798	data modeling
12914	data querying
2037	big data
12861	mathematical model
12960	data querying
15009	data storage
7219	star property
6373	secure computer system
426	data querying
7859	data management
8867	RAM
8960	data querying
11546	TCP/IP
2194	data management
5128	data
6280	data management
6917	indexing
11883	data querying
16634	indexing
4058	indexing
5024	mathematical model
1822	big data
19066	data storage
10192	indexing
6698	Hardware
3912	model simple security condition
15948	data
7227	RAM
805	data
7414	data management
2973	data modeling
7283	Software
1395	ROM
13310	data management
13408	processing
5211	security
5537	security policy
1027	data storage
13220	big data
13831	data modeling
8590	data
10438	star property
14370	processing
15871	data management
17527	big data
18878	data modeling
5680	Software
10603	security policy
2097	data management
2806	ROM
14066	processing
18198	indexing
10498	data management
8702	data
10022	processing
13013	indexing
14590	data querying
9769	indexing
9055	security policy
11002	secure computer system
13007	data storage
8887	star property
3582	data querying
12961	data querying
12046	trusted subject
2018	indexing
5878	data querying
465	processing
3861	Hardware
1532	TCP/IP
19507	processing
18430	data
10214	TCP/IP
11512	indexing
12706	mathematical model
15343	big data
12946	processing
18106	data
1566	ROM
17340	data querying
9098	processing
17725	data querying
2793	data querying
9658	trusted subject
3307	Hardware
2800	model simple security condition
12182	asterisk-property
8120	asterisk-property
3502	big data
17103	data storage
5442	asterisk-property
11025	model simple security condition
1617	asterisk-property
12043	data modeling
2440	data
7387	asterisk-property
8970	TCP/IP
5793	data modeling
6917	data
5247	Hardware
6150	indexing
11883	indexing
8088	ROM
10112	ROM
11811	model simple security condition
15163	indexing
3360	data
8206	mathematical model
1072	data management
19719	big data
10067	data storage
14162	processing
2054	asterisk-property
15907	data storage
17858	data querying
178	Hardware
7726	data modeling
10076	indexing
18287	data querying
10572	data storage
7665	data management
12806	data management
2482	processing
18717	indexing
3554	indexing
9066	data storage
3677	data modeling
886	indexing
7413	big data
5206	data
10807	asterisk-property
5354	security policy
1319	Software
18391	data management
11442	data storage
14563	processing
7116	security
7861	RAM
14938	data modeling
4441	data management
5892	data modeling
6982	Hardware
10927	trusted subject
19808	indexing
12236	security policy
700	RAM
4404	Software
19783	data modeling
2183	security policy
9589	processing
17822	big data
2502	Hardware
3039	secure computer system
6484	Software
4949	security policy
17740	data modeling
